company,companyLabel,countryLabel,shipsBuilt,sizeClass,shipsInClass
http://www.wikidata.org/entity/Q7106970,Oskarshamn Shipyard,Швеция,34,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q30926102,Sanuki,Япония,3,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q489243,Samsung Heavy Industries,Республика Корея,831,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q16565979,Factorías Vulcano,Испания,25,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q4311347,АО «Окская Судоверфь»,,30,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q15635042,Shipyard Edgar Andre,Германия,8,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q15635042,Shipyard Edgar Andre,ГДР,8,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q7449144,Seatrium Limited,,11,3_mini-handy (100-130м),4
http://www.wikidata.org/entity/Q21505614,Pendennis Shipyard,Великобритания,4,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q17083313,Tersan Shipyard,Турция,43,4_handysize (130-180м),5
http://www.wikidata.org/entity/Q27972486,Voss Werft,Германия,5,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q47209820,Porsgrund Mek. Verksted,Норвегия,17,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q277630,A&P Group,Великобритания,29,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q1973983,Nederlandse Scheepsbouw Maatschappij,Нидерланды,79,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q700418,Howaldtswerke-Deutsche Werft,Германия,262,7_capesize (295-330м),12
http://www.wikidata.org/entity/Q3437441,Uddevalla shipyard,Швеция,37,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q4219718,Керченский судостроительный завод,Россия,39,4_handysize (130-180м),2
http://www.wikidata.org/entity/Q4219718,Керченский судостроительный завод,Украина,39,4_handysize (130-180м),2
http://www.wikidata.org/entity/Q23870433,Uusikaupunki shipyard,Финляндия,7,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q24887178,Universal Shipbuilding,Япония,74,7_capesize (295-330м),22
http://www.wikidata.org/entity/Q25511937,Vaagland Båtbyggeri,Норвегия,28,1_малое (<25м),2
http://www.wikidata.org/entity/Q1466588,Ottensener Eisenwerk,Германия,5,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q1466588,Ottensener Eisenwerk,Германский рейх,5,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q11982099,Kristiansands Mek. Verksted,Норвегия,22,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q27346350,Hyundai Vinashin Shipyard,Вьетнам,78,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q1973983,Nederlandse Scheepsbouw Maatschappij,Нидерланды,79,7_capesize (295-330м),5
http://www.wikidata.org/entity/Q1673509,Rolandwerft,Германия,99,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q1973983,Nederlandse Scheepsbouw Maatschappij,Нидерланды,79,5_handymax (180-200м),8
http://www.wikidata.org/entity/Q2868910,Ateliers et Chantiers de la Seine-Maritime,Франция,6,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q4700633,Philly Shipyard,США,6,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q5139314,Cochin Shipyard,Индия,22,6_panamax (200-295м),2
http://www.wikidata.org/entity/Q56605049,AVIC Dingheng Shipbuilding,Китай,47,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q63381408,Daehan Shipbuilding,Республика Корея,16,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q654971,Keppel Verolme,Нидерланды,10,6_panamax (200-295м),2
http://www.wikidata.org/entity/Q4686063,Damen Shipyards Galați,Румыния,181,1_малое (<25м),2
http://www.wikidata.org/entity/Q10562558,Lindholmen Shipyard,Швеция,40,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q114403355,Daehan Shipbuilding,Республика Корея,50,7_capesize (295-330м),5
http://www.wikidata.org/entity/Q218715,Blohm + Voss,Германия,239,7_capesize (295-330м),2
http://www.wikidata.org/entity/Q56239772,Q56239772,Сербия,5,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q5613742,CSSC Offshore & Marine Engineering Company,Китай,302,7_capesize (295-330м),2
http://www.wikidata.org/entity/Q4311347,АО «Окская Судоверфь»,,30,4_handysize (130-180м),14
http://www.wikidata.org/entity/Q6227785,John Crown & Sons Ltd,Великобритания,16,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q18622932,Baltic Workboats,Эстония,7,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q64932699,Albina Engine & Machine Works,США,9,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q107072312,Zhoushan Changhong International Shipyard,Китай,8,4_handysize (130-180м),4
http://www.wikidata.org/entity/Q17193673,Iwagi Zosen,Япония,155,3_mini-handy (100-130м),5
http://www.wikidata.org/entity/Q52278699,Moen Marin,Норвегия,20,1_малое (<25м),1
http://www.wikidata.org/entity/Q55949449,Solstrand Verft,Норвегия,9,1_малое (<25м),1
http://www.wikidata.org/entity/Q124570430,Tehnomont Brodogradilište Pula,Хорватия,3,1_малое (<25м),1
http://www.wikidata.org/entity/Q2621070,Кировский завод,Россия,7,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q30687989,Eastern Shipbuilding Group,США,31,1_малое (<25м),1
http://www.wikidata.org/entity/Q58210511,Jiangsu Hantong Ship Heavy Industry,Китай,129,7_capesize (295-330м),2
http://www.wikidata.org/entity/Q124570430,Tehnomont Brodogradilište Pula,Хорватия,3,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q2956387,Alabama Drydock and Shipbuilding Company,США,12,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q2594517,Volharding Shipyards,Нидерланды,74,1_малое (<25м),1
http://www.wikidata.org/entity/Q1406235,Ferguson Shipbuilders,Великобритания,65,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q2292711,Адмиралтейские верфи,Россия,85,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q8637936,Guangzhou Wenchong Shipyard,Китай,195,2_прибрежное (25-100м),7
http://www.wikidata.org/entity/Q48913642,Ching Fu Shipbuilding,,4,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q115168196,Jiangsu Yangzi Xinfu Shipbuilding,Китай,299,7_capesize (295-330м),22
http://www.wikidata.org/entity/Q483231,Hyundai Heavy Industries,Республика Корея,1116,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q136647792,Q136647792,Канада,3,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q9070190,Rodman,Испания,5,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q3200761,Kvaerner Fjellstrand,Норвегия,80,1_малое (<25м),2
http://www.wikidata.org/entity/Q2956390,Mazagon Dock Shipbuilders,Индия,27,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q838929,Амурский судостроительный завод,Россия,12,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q15637769,CRIST,Польша,34,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q136647792,Q136647792,Канада,3,1_малое (<25м),2
http://www.wikidata.org/entity/Q1959394,Muetzelfeldtwerft in Cuxhaven,Германия,25,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q8637936,Guangzhou Wenchong Shipyard,Китай,195,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q6883239,Mitsui Engineering & Shipbuilding,Япония,62,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q7449144,Seatrium Limited,,11,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q2490441,Heesen Yachts,Нидерланды,14,1_малое (<25м),1
http://www.wikidata.org/entity/Q28229446,Cantieri di Pisa,Италия,10,2_прибрежное (25-100м),10
http://www.wikidata.org/entity/Q115162063,Yangfan Group Co.,Китай,22,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q115162063,Yangfan Group Co.,Китай,22,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q16606610,Metalships & Docks,Испания,10,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q87200290,Düzgit,,3,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q10275470,Estaleiro Ilha,Бразилия,4,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q58210511,Jiangsu Hantong Ship Heavy Industry,Китай,129,4_handysize (130-180м),2
http://www.wikidata.org/entity/Q1369698,ENVC Shipyard,Португалия,70,7_capesize (295-330м),1
http://www.wikidata.org/entity/Q1497107,Gebr. Wiemann,Германия,7,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q2279934,Short Brothers of Sunderland,Великобритания,12,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q7101336,Oregon Shipbuilding Corporation,США,47,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q11282532,IHI Marine United,Япония,234,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q1746543,Lithgows,Великобритания,62,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q7621806,Strategic Marine,Мексика,4,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q9266563,Remontowa,Польша,63,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q47455441,Westcon Yards,Норвегия,13,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q54986759,Astilleros Balenciaga,Испания,43,1_малое (<25м),1
http://www.wikidata.org/entity/Q6227785,John Crown & Sons Ltd,Великобритания,16,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q6227785,John Crown & Sons Ltd,Великобритания,16,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q6351825,Kaldnes Mekaniske Verksted,Норвегия,49,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q17773943,Fredrikstad Mekaniske Verksted,Норвегия,47,3_mini-handy (100-130м),5
http://www.wikidata.org/entity/Q86838057,Q86838057,Нидерланды,3,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q47209820,Porsgrund Mek. Verksted,Норвегия,17,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q4648105,A. Leslie and Company,Великобритания,4,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q84362563,Q84362563,Китай,4,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q50136501,Aas Mek. Verksted AS,Норвегия,45,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q5629591,HHIC Phil,Филиппины,95,5_handymax (180-200м),4
http://www.wikidata.org/entity/Q60989335,Wuhu Shipyard,Китай,16,2_прибрежное (25-100м),6
http://www.wikidata.org/entity/Q10474862,Djupvik shipyard,Швеция,14,1_малое (<25м),2
http://www.wikidata.org/entity/Q11592949,Fukuoka Shipbuilding,Япония,141,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q52276032,Hatlø Verksted,Норвегия,46,3_mini-handy (100-130м),4
http://www.wikidata.org/entity/Q56605049,AVIC Dingheng Shipbuilding,Китай,47,5_handymax (180-200м),3
http://www.wikidata.org/entity/Q28721321,Xiamen Shipbuilding Industry,Китай,58,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q489195,Hanjin Heavy Industries,Республика Корея,262,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q56436442,Scheepswerf Slob,Нидерланды,15,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q106351770,Taizhou Kouan Shipbuilding Co Ltd,Китай,80,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q10275470,Estaleiro Ilha,Бразилия,4,6_panamax (200-295м),2
http://www.wikidata.org/entity/Q1322196,Kremer-Werft,Германия,17,1_малое (<25м),1
http://www.wikidata.org/entity/Q1153446,Cantieri Riuniti dell'Adriatico,Италия,36,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q4937616,Boghammar Marin AB,Швеция,8,1_малое (<25м),1
http://www.wikidata.org/entity/Q4315888,Невский судостроительно-судоремонтный завод,Россия,3,4_handysize (130-180м),2
http://www.wikidata.org/entity/Q377674,Oderwerke,Польша,15,1_малое (<25м),1
http://www.wikidata.org/entity/Q1485970,J. W. Klawitter,Королевство Пруссия,5,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q1485970,J. W. Klawitter,Вольный город Данциг,5,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q25382933,"Craig, Taylor & Company",Великобритания,6,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q105872374,Q105872374,Германия,3,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q107974496,Q107974496,Германия,6,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q107974496,Q107974496,Германия,6,1_малое (<25м),1
http://www.wikidata.org/entity/Q1552142,Reiherstieg Schiffswerfte & Maschinenfabrik,Германия,37,1_малое (<25м),6
http://www.wikidata.org/entity/Q700418,Howaldtswerke-Deutsche Werft,Германия,262,1_малое (<25м),1
http://www.wikidata.org/entity/Q1715166,Jöhnk Werft,Германия,8,1_малое (<25м),2
http://www.wikidata.org/entity/Q8350285,La Naval (Sestao),Испания,30,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q5358613,Eleusis Shipyards,Греция,5,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q65059654,Zhonghua Shipyard,Китай,3,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q6449578,Kvaerner Govan,Великобритания,5,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q1016857,Burntisland Shipbuilding Company,Великобритания,17,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q578212,SLKB Komarno – Slovak Shipyard Komárno,Словакия,191,3_mini-handy (100-130м),20
http://www.wikidata.org/entity/Q15844307,Q15844307,Германия,7,1_малое (<25м),3
http://www.wikidata.org/entity/Q15844307,Q15844307,Германия,7,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q105443139,Q105443139,Германия,5,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q1026563,Caledon Shipbuilding & Engineering Company,Великобритания,36,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q2235344,Schiffswerft Laubegast,Германия,8,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q17750722,Bolsønes Verft,Норвегия,14,1_малое (<25м),1
http://www.wikidata.org/entity/Q97219031,Sedef Shipyard,Турция,5,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q82610,Newport News Shipbuilding,США,221,7_capesize (295-330м),1
http://www.wikidata.org/entity/Q323261,Дешимаг,Нацистская Германия,49,5_handymax (180-200м),2
http://www.wikidata.org/entity/Q323261,Дешимаг,Веймарская республика,49,5_handymax (180-200м),2
http://www.wikidata.org/entity/Q385426,Babcock International,Великобритания,4,6_panamax (200-295м),2
